id;author;author-aux;author-orcid;booktitle;cdate;cdrom;cite;cite-label;crossref;editor;editor-orcid;ee;ee-type;i;journal;key;mdate;month;note;note-label;note-type;number;pages;publisher;publnr;publtype;sub;sup;title;title-bibtex;tt;url;volume;year
6705455;Debabrota Basu|Hoang Tam Vo|Pierre Senellart|Qian Lin|Stéphane Bressan|Weidong Chen 0004|Zihong Yuan;;0000-0002-7909-5369;;;;;;journals/tlsdkcs/2016-28;;;https://doi.org/10.1007/978-3-662-53455-7_5;;;Trans. Large Scale Data Knowl. Centered Syst.;journals/tlsdkcs/BasuLCVYSB16;2020-03-02;;;;;;96-132;;;;;;Regularized Cost-Model Oblivious Database Tuning with Reinforcement Learning.;;;db/journals/tlsdkcs/tlsdkcs28.html#BasuLCVYSB16;28;2016
6705456;Hanxiong Chen|Hiroyuki Kitagawa|Kazutaka Furuse|Yuyang Dong;;0000-0002-2984-2258;;;;;;journals/tlsdkcs/2018-38;;;https://doi.org/10.1007/978-3-662-58384-5_1;;;Trans. Large Scale Data Knowl. Centered Syst.;journals/tlsdkcs/DongCFK18;2022-12-30;;;;;;1-26;;;;;;Bound-and-Filter Framework for Aggregate Reverse Rank Queries.;;;db/journals/tlsdkcs/tlsdkcs38.html#DongCFK18;38;2018
6705457;Anirban Kundu|Ayan Banerjee;;;;;;;;;;;https://doi.org/10.1007/978-3-662-62919-2_8;;;Trans. Large Scale Data Knowl. Centered Syst.;journals/tlsdkcs/BanerjeeK21;2021-02-02;;;;;;181-212;;;;;;Cloud Based e-Feedback Services Using Performance Analysis: A Linear Approach.;;;db/journals/tlsdkcs/tlsdkcs47.html#BanerjeeK21;47;2021
6705458;Mohamed Medhat Gaber|Seng Wai Loke|Shonali Krishnaswamy|Suan Khai Chong;;0000-0003-0339-4474;;;;;;journals/tlsdkcs/2011-3;;;https://doi.org/10.1007/978-3-642-23074-5_5;;;Trans. Large Scale Data Knowl. Centered Syst.;journals/tlsdkcs/ChongGKL11;2020-05-19;;;;;;117-137;;;;;;Energy-Aware Data Processing Techniques for Wireless Sensor Networks: A Review.;;;db/journals/tlsdkcs/tlsdkcs3.html#ChongGKL11;3;2011
6705459;Amr El Abbadi|Esther Pacitti|Maximilien Servajean|Miguel Liroz-Gistau|Sihem Amer-Yahia;;;;;;;;journals/tlsdkcs/2015-22;;;https://doi.org/10.1007/978-3-662-48567-5_4;;;Trans. Large Scale Data Knowl. Centered Syst.;journals/tlsdkcs/ServajeanPLAA15;2020-05-19;;;;;;115-144;;;;;;Increasing Coverage in Distributed Search and Recommendation with Profile Diversity.;;;db/journals/tlsdkcs/tlsdkcs22.html#ServajeanPLAA15;22;2015
6705460;Abdallah Makhoul|Ali Jaber|David Laiymani|Hassan Harb|Oussama Bazzi;;0000-0003-0485-097X;;;;;;journals/tlsdkcs/2015-22;;;https://doi.org/10.1007/978-3-662-48567-5_6;;;Trans. Large Scale Data Knowl. Centered Syst.;journals/tlsdkcs/HarbMLBJ15;2020-05-19;;;;;;165-183;;;;;;An Analysis of Variance-Based Methods for Data Aggregation in Periodic Sensor Networks.;;;db/journals/tlsdkcs/tlsdkcs22.html#HarbMLBJ15;22;2015
6705461;Ana Carolina Salgado|Carlos Eduardo S. Pires|Damires Souza|Patrícia Azevedo Tedesco|Zoubida Kedad;;0000-0003-4036-8064;;;;;;journals/tlsdkcs/2011-3;;;https://doi.org/10.1007/978-3-642-23074-5_3;;;Trans. Large Scale Data Knowl. Centered Syst.;journals/tlsdkcs/SouzaPKTS11;2022-01-31;;;;;;56-86;;;;;;A Semantic-Based Approach for Data Management in a P2P System.;;;db/journals/tlsdkcs/tlsdkcs3.html#SouzaPKTS11;3;2011
6705462;Crystalor Sah|Marie Le Guilly|Mohand-Saïd Hacid|Mériem Ghali;;;;;;;;;;;https://doi.org/10.1007/978-3-662-66111-6_1;;;Trans. Large Scale Data Knowl. Centered Syst.;journals/tlsdkcs/GhaliSGH22;2023-02-16;;;;;;1-27;;;;;;Threats Modeling and Anomaly Detection in the Behaviour of a System - A Review of Some Approaches.;;;db/journals/tlsdkcs/tlsdkcs51.html#GhaliSGH22;51;2022
6705463;André Santanchè|Luiz Celso Gomes Jr.;;0000-0002-1534-9032;;;;;;journals/tlsdkcs/2015-19;;;https://doi.org/10.1007/978-3-662-46562-2_2;;;Trans. Large Scale Data Knowl. Centered Syst.;journals/tlsdkcs/GomesS15;2022-10-02;;;;;;26-54;;;;;;The Web Within: Leveraging Web Standards and Graph Analysis to Enable Application-Level Integration of Institutional Data.;;;db/journals/tlsdkcs/tlsdkcs19.html#GomesS15;19;2015
6705464;Dirk Draheim;;0000-0003-3376-7489;;;;;;journals/tlsdkcs/2009-1;;;https://doi.org/10.1007/978-3-642-03722-1_6;;;Trans. Large Scale Data Knowl. Centered Syst.;journals/tlsdkcs/Draheim09;2020-05-19;;;;;;136-155;;;;;;Frontiers of Structured Business Process Modeling.;;;db/journals/tlsdkcs/tlsdkcs1.html#Draheim09;1;2009
6705466;Manoranjan Dash|Willie Ng;;;;;;;;journals/tlsdkcs/2010-2;;;https://doi.org/10.1007/978-3-642-16175-9_1;;;Trans. Large Scale Data Knowl. Centered Syst.;journals/tlsdkcs/NgD10;2020-05-19;;;;;;1-30;;;;;;Discovery of Frequent Patterns in Transactional Data Streams.;;;db/journals/tlsdkcs/tlsdkcs2.html#NgD10;2;2010
6705467;David May 0004|Frederic T. Stahl|Hugo Mills|Max Bramer|Mohamed Medhat Gaber;;0000-0003-0339-4474;;;;;;journals/tlsdkcs/2015-20;;;https://doi.org/10.1007/978-3-662-46703-9_4;;;Trans. Large Scale Data Knowl. Centered Syst.;journals/tlsdkcs/StahlMMBG15;2020-05-19;;;;;;90-107;;;;;;A Scalable Expressive Ensemble Learning Using Random Prism: A MapReduce Approach.;;;db/journals/tlsdkcs/tlsdkcs20.html#StahlMMBG15;20;2015
6705468;Angela Bonifati|Esther Pacitti|Fady Draidi|Gianvito Summa;;0000-0002-9582-869X;;;;;;journals/tlsdkcs/2014-13;;;https://doi.org/10.1007/978-3-642-54426-2_3;;;Trans. Large Scale Data Knowl. Centered Syst.;journals/tlsdkcs/BonifatiSPD14;2022-12-07;;;;;;59-90;;;;;;Query Reformulation in PDMS Based on Social Relevance.;;;db/journals/tlsdkcs/tlsdkcs13.html#BonifatiSPD14;13;2014
6705469;Samrat Mondal|Sriparna Saha 0001|Sumit Mishra;;0000-0002-2159-3410;;;;;;journals/tlsdkcs/2016-29;;;https://doi.org/10.1007/978-3-662-54037-4_1;;;Trans. Large Scale Data Knowl. Centered Syst.;journals/tlsdkcs/MishraM016;2020-03-27;;;;;;1-39;;;;;;Sensitivity - An Important Facet of Cluster Validation Process for Entity Matching Technique.;;;db/journals/tlsdkcs/tlsdkcs29.html#MishraM016;29;2016
6705470;Angelos Charalambidis|Effrosyni Mavroudi|Katerina Zamani|Nickolas Zoulis|Stasinos Konstantopoulos;;0000-0001-7437-410X|0000-0002-2586-1726;;;;;;journals/tlsdkcs/2016-28;;;https://doi.org/10.1007/978-3-662-53455-7_6;;;Trans. Large Scale Data Knowl. Centered Syst.;journals/tlsdkcs/ZamaniCKZM16;2020-03-02;;;;;;133-156;;;;;;Workload-Aware Self-tuning Histograms for the Semantic Web.;;;db/journals/tlsdkcs/tlsdkcs28.html#ZamaniCKZM16;28;2016
6705471;Pengcheng Yin|Siu-Ming Yiu|Yuzhi Liang;;;;;;;;;;;https://doi.org/10.1007/978-3-662-55608-5_4;;;Trans. Large Scale Data Knowl. Centered Syst.;journals/tlsdkcs/LiangYY17;2020-03-02;;;;;;69-90;;;;;;New Word Detection and Tagging on Chinese Twitter Stream.;;;db/journals/tlsdkcs/tlsdkcs32.html#LiangYY17;32;2017
6705472;Adrien Lebre|Bastien Confais|Benoît Parrein;;0000-0002-0061-8404;;;;;;;;;https://doi.org/10.1007/978-3-662-55696-2_2;;;Trans. Large Scale Data Knowl. Centered Syst.;journals/tlsdkcs/ConfaisLP17;2022-10-02;;;;;;40-79;;;;;;Performance Analysis of Object Store Systems in a Fog and Edge Computing Infrastructure.;;;db/journals/tlsdkcs/tlsdkcs33.html#ConfaisLP17;33;2017
6705473;Dirk Draheim;;0000-0003-3376-7489;;;;;;journals/tlsdkcs/2016-24;;;https://doi.org/10.1007/978-3-662-49214-7_1;;;Trans. Large Scale Data Knowl. Centered Syst.;journals/tlsdkcs/Draheim16;2020-05-19;;;;;;1-60;;;;;;Reflective Constraint Writing - A Symbolic Viewpoint of Modeling Languages.;;;db/journals/tlsdkcs/tlsdkcs24.html#Draheim16;24;2016
6705474;Gheorghi Guzun|Guadalupe Canahuate|Joel E. Tosado;;;;;;;;journals/tlsdkcs/2014-14;;;https://doi.org/10.1007/978-3-662-45714-6_2;;;Trans. Large Scale Data Knowl. Centered Syst.;journals/tlsdkcs/GuzunTC14;2020-05-19;;;;;;26-50;;;;;;Slicing the Dimensionality: Top-k Query Processing for High-Dimensional Spaces.;;;db/journals/tlsdkcs/tlsdkcs14.html#GuzunTC14;14;2014
6705475;Emir Muñoz|Flavio Ferrarotti|Mauricio Marín|Sebastian Link|Sven Hartmann;;0000-0002-0089-8135|0000-0003-0662-7149;;;;;;journals/tlsdkcs/2013-10;;;https://doi.org/10.1007/978-3-642-41221-9_3;;;Trans. Large Scale Data Knowl. Centered Syst.;journals/tlsdkcs/FerrarottiHLMM13;2023-03-21;;;;;;60-94;;;;;;The Finite Implication Problem for Expressive XML Keys: Foundations, Applications, and Performance Evaluation.;;;db/journals/tlsdkcs/tlsdkcs10.html#FerrarottiHLMM13;10;2013
6705476;Amjad Rattrout|Anis Tissaoui|Djamal Benslimane|Karim Benouaret|Rashid Jayousi;;0000-0002-3685-5516|0000-0003-0144-6365|0000-0003-1842-4613|0000-0003-2634-0962;;;;;;;;;https://doi.org/10.1007/978-3-662-64553-6_4;;;Trans. Large Scale Data Knowl. Centered Syst.;journals/tlsdkcs/RattroutJBTB21;2022-01-03;;;;;;63-76;;;;;;Designing Intelligent Marine Framework Based on Complex Adaptive System Principles.;;;db/journals/tlsdkcs/tlsdkcs50.html#RattroutJBTB21;50;2021
6705478;Habib Ounelli|Minyar Sassi|Oussama Tlili;;0000-0002-0417-6586;;;;;;journals/tlsdkcs/2012-5;;;https://doi.org/10.1007/978-3-642-28148-8_1;;;Trans. Large Scale Data Knowl. Centered Syst.;journals/tlsdkcs/SassiTO12;2021-04-09;;;;;;1-27;;;;;;Approximate Query Processing for Database Flexible Querying with Aggregates.;;;db/journals/tlsdkcs/tlsdkcs5.html#SassiTO12;5;2012
6705480;Alanus von Radecki|Dominik Kalisch|Steffen Braun;;;;;;;;journals/tlsdkcs/2016-27;;;https://doi.org/10.1007/978-3-662-53416-8_3;;;Trans. Large Scale Data Knowl. Centered Syst.;journals/tlsdkcs/KalischBR16;2020-03-02;;;;;;31-47;;;;;;A Holistic Approach to Understand Urban Complexity - A Case Study Analysis of New York City.;;;db/journals/tlsdkcs/tlsdkcs27.html#KalischBR16;27;2016
6705481;Hasan Jamil;;;;;;;;journals/tlsdkcs/2011-4;;;https://doi.org/10.1007/978-3-642-23740-9_8;;;Trans. Large Scale Data Knowl. Centered Syst.;journals/tlsdkcs/Jamil11a;2020-05-19;;;;;;158-187;;;;;;A Secured Collaborative Model for Data Integration in Life Sciences.;;;db/journals/tlsdkcs/tlsdkcs4.html#Jamil11a;4;2011
6705482;Loïc Hélouët|Rituraj Singh|Zoltán Miklós 0001;;;;;;;;;;;https://doi.org/10.1007/978-3-662-64148-4_2;;;Trans. Large Scale Data Knowl. Centered Syst.;journals/tlsdkcs/SinghH021;2021-12-06;;;;;;33-69;;;;;;Reducing the Cost of Aggregation in Crowdsourcing.;;;db/journals/tlsdkcs/tlsdkcs49.html#SinghH021;49;2021
6705484;Fabien Duchateau|Zohra Bellahsene;;0000-0001-6803-917X;;;;;;journals/tlsdkcs/2016-25;;;https://doi.org/10.1007/978-3-662-49534-6_5;;;Trans. Large Scale Data Knowl. Centered Syst.;journals/tlsdkcs/DuchateauB16;2020-09-05;;;;;;150-185;;;;;;YAM: A Step Forward for Generating a Dedicated Schema Matcher.;;;db/journals/tlsdkcs/tlsdkcs25.html#DuchateauB16;25;2016
6705485;Hamamache Kheddouci|Mohamad Kanaan|Rémy Cazabet;;0000-0002-9429-3865;;;;;;journals/tlsdkcs/2020-46;;;https://doi.org/10.1007/978-3-662-62386-2_3;;;Trans. Large Scale Data Knowl. Centered Syst.;journals/tlsdkcs/KanaanCK20;2022-06-23;;;;;;67-90;;;;;;Temporal Pattern Mining for E-commerce Dataset.;;;db/journals/tlsdkcs/tlsdkcs46.html#KanaanCK20;46;2020
6705486;Stefan Dessloch|Weiping Qu;;;;;;;;;;;https://doi.org/10.1007/978-3-662-55608-5_5;;;Trans. Large Scale Data Knowl. Centered Syst.;journals/tlsdkcs/QuD17;2020-03-02;;;;;;91-112;;;;;;On-Demand Snapshot Maintenance in Data Warehouses Using Incremental ETL Pipeline.;;;db/journals/tlsdkcs/tlsdkcs32.html#QuD17;32;2017
6705487;Imene Mami|Remi Coletta|Zohra Bellahsene;;;;;;;;journals/tlsdkcs/2013-10;;;https://doi.org/10.1007/978-3-642-41221-9_5;;;Trans. Large Scale Data Knowl. Centered Syst.;journals/tlsdkcs/MamiBC13;2020-05-19;;;;;;115-145;;;;;;A Declarative Approach to View Selection Modeling.;;;db/journals/tlsdkcs/tlsdkcs10.html#MamiBC13;10;2013
6705488;Benjamin Moreau|Patricia Serrano-Alvarado;;0000-0003-2367-5361;;;;;;;;;https://doi.org/10.1007/978-3-662-64148-4_4;;;Trans. Large Scale Data Knowl. Centered Syst.;journals/tlsdkcs/MoreauS21;2022-01-03;;;;;;97-129;;;;;;Ensuring License Compliance in Linked Data with Query Relaxation.;;;db/journals/tlsdkcs/tlsdkcs49.html#MoreauS21;49;2021
6705491;Dimitrios Georgakopoulos|Karan Mitra|Meisong Wang|Miranda Zhang|Mukkaddim Pathan|Prem Prakash Jayaraman|Rajiv Ranjan 0001|Samee Ullah Khan|Zheng Eddie Li 0001;;0000-0002-6610-1328|0000-0002-9704-7651|0000-0003-3489-7429|0000-0003-4500-3443;;;;;;journals/tlsdkcs/2015-20;;;https://doi.org/10.1007/978-3-662-46703-9_6;;;Trans. Large Scale Data Knowl. Centered Syst.;journals/tlsdkcs/WangJRMZLKPG15;2022-12-30;;;;;;131-158;;;;;;An Overview of Cloud Based Content Delivery Networks: Research Dimensions and State-of-the-Art.;;;db/journals/tlsdkcs/tlsdkcs20.html#WangJRMZLKPG15;20;2015
6705492;Michal Batko|Pavel Zezula|Petra Budíková;;0000-0003-1523-1744;;;;;;;;;https://doi.org/10.1007/978-3-662-55696-2_5;;;Trans. Large Scale Data Knowl. Centered Syst.;journals/tlsdkcs/BudikovaBZ17;2021-04-09;;;;;;146-184;;;;;;Fusion Strategies for Large-Scale Multi-modal Image Retrieval.;;;db/journals/tlsdkcs/tlsdkcs33.html#BudikovaBZ17;33;2017
6705493;Shahram Ghandeharizadeh|Sumita Barahmand;;;;;;;;journals/tlsdkcs/2016-25;;;https://doi.org/10.1007/978-3-662-49534-6_1;;;Trans. Large Scale Data Knowl. Centered Syst.;journals/tlsdkcs/BarahmandG16;2020-05-19;;;;;;1-32;;;;;;On Expedited Rating of Data Stores.;;;db/journals/tlsdkcs/tlsdkcs25.html#BarahmandG16;25;2016
6705494;Andrés M. R. Martano|Gisele da Silva Craveiro|Jose P. Alcazar;;;;;;;;journals/tlsdkcs/2016-27;;;https://doi.org/10.1007/978-3-662-53416-8_7;;;Trans. Large Scale Data Knowl. Centered Syst.;journals/tlsdkcs/CraveiroAM16;2020-03-02;;;;;;111-128;;;;;;Collaborative Construction of an Open Official Gazette.;;;db/journals/tlsdkcs/tlsdkcs27.html#CraveiroAM16;27;2016
6705495;Bernhard Freudenthaler|Christa Illibauer|Christine Natschläger-Carpella|Felix Kossak|Jan Kubovy|Klaus-Dieter Schewe|Theodorich Kopetzky|Thomas Ziebermayr|Verena Geist;;0000-0002-0999-1686;;;;;;journals/tlsdkcs/2015-18;;;https://doi.org/10.1007/978-3-662-46485-4_2;;;Trans. Large Scale Data Knowl. Centered Syst.;journals/tlsdkcs/ScheweGIKNKKFZ15;2020-05-19;;;;;;30-52;;;;;;Horizontal Business Process Model Integration.;;;db/journals/tlsdkcs/tlsdkcs18.html#ScheweGIKNKKFZ15;18;2015
6705496;Emmanuelle Anceaume|Yann Busnel;;0000-0001-6908-719X;;;;;;;;;https://doi.org/10.1007/978-3-662-55696-2_1;;;Trans. Large Scale Data Knowl. Centered Syst.;journals/tlsdkcs/AnceaumeB17;2020-12-29;;;;;;1-39;;;;;;Lightweight Metric Computation for Distributed Massive Data Streams.;;;db/journals/tlsdkcs/tlsdkcs33.html#AnceaumeB17;33;2017
6705497;Hendrik Decker;;;;;;;;journals/tlsdkcs/2017-34;;;https://doi.org/10.1007/978-3-662-55947-5_7;;;Trans. Large Scale Data Knowl. Centered Syst.;journals/tlsdkcs/Decker17;2020-03-02;;;;;;153-183;;;;;;Inconsistency-Tolerant Database Repairs and Simplified Repair Checking by Measure-Based Integrity Checking.;;;db/journals/tlsdkcs/tlsdkcs34.html#Decker17;34;2017
6705498;Costas Lambrinoudakis|Simone Fischer-Hübner|Steven Furnell;;0000-0003-0984-7542|0000-0003-3101-5347;;;;;;journals/tlsdkcs/2009-1;;;https://doi.org/10.1007/978-3-642-03722-1_8|https://www.wikidata.org/entity/Q63196488;;;Trans. Large Scale Data Knowl. Centered Syst.;journals/tlsdkcs/Fischer-HubnerFL09;2022-01-03;;;;;;191-210;;;;;;Exploring Trust, Security and Privacy in Digital Business.;;;db/journals/tlsdkcs/tlsdkcs1.html#Fischer-HubnerFL09;1;2009
6705499;Andreas Rauber|Shariq Bashir;;0000-0002-0789-4962;;;;;;journals/tlsdkcs/2010-2;;;https://doi.org/10.1007/978-3-642-16175-9_5;;;Trans. Large Scale Data Knowl. Centered Syst.;journals/tlsdkcs/BashirR10;2022-04-09;;;;;;122-140;;;;;;Improving Retrievability and Recall by Automatic Corpus Partitioning.;;;db/journals/tlsdkcs/tlsdkcs2.html#BashirR10;2;2010
6705501;Nam Thoai|Nguyen Quang-Hung|Nguyen Thanh Son 0002;;;;;;;;journals/tlsdkcs/2014-16;;;https://doi.org/10.1007/978-3-662-45947-8_6;;;Trans. Large Scale Data Knowl. Centered Syst.;journals/tlsdkcs/Quang-HungTS14;2020-05-19;;;;;;71-86;;;;;;EPOBF: Energy Efficient Allocation of Virtual Machines in High Performance Computing Cloud.;;;db/journals/tlsdkcs/tlsdkcs16.html#Quang-HungTS14;16;2014
6705502;Bruno Defude|Mohamed Amin Sakka;;0000-0001-7637-973X;;;;;;journals/tlsdkcs/2012-7;;;https://doi.org/10.1007/978-3-642-35332-1_4;;;Trans. Large Scale Data Knowl. Centered Syst.;journals/tlsdkcs/SakkaD12;2021-10-14;;;;;;96-127;;;;;;Towards a Scalable Semantic Provenance Management System.;;;db/journals/tlsdkcs/tlsdkcs7.html#SakkaD12;7;2012
6705503;Guiling Wang 0002|Marc Hesenius|Volker Gruhn|Xiaojiang Zuo|Yanbo Han|Yao Xu;;0000-0002-6826-9212;;;;;;journals/tlsdkcs/2019-40;;;https://doi.org/10.1007/978-3-662-58664-8_2;;;Trans. Large Scale Data Knowl. Centered Syst.;journals/tlsdkcs/WangZHXHG19;2021-11-16;;;;;;26-57;;;;;;A Data Services Composition Approach for Continuous Query on Social Media Streams.;;;db/journals/tlsdkcs/tlsdkcs40.html#WangZHXHG19;40;2019
6705504;Alfio Ferrara|Lorenzo Genta|Silvana Castano|Stefano Montanelli;;0000-0002-3826-2407|0000-0002-4991-4984;;;;;;journals/tlsdkcs/2015-19;;;https://doi.org/10.1007/978-3-662-46562-2_3;;;Trans. Large Scale Data Knowl. Centered Syst.;journals/tlsdkcs/FerraraGMC15;2020-05-19;;;;;;55-86;;;;;;Dimensional Clustering of Linked Data: Techniques and Applications.;;;db/journals/tlsdkcs/tlsdkcs19.html#FerraraGMC15;19;2015
6705505;Denis Dimitrov|Janet Mann|Lisa Singh;;;;;;;;journals/tlsdkcs/2015-18;;;https://doi.org/10.1007/978-3-662-46485-4_5;;;Trans. Large Scale Data Knowl. Centered Syst.;journals/tlsdkcs/DimitrovSM15;2020-05-19;;;;;;115-152;;;;;;Query Operators for Comparing Uncertain Graphs.;;;db/journals/tlsdkcs/tlsdkcs18.html#DimitrovSM15;18;2015
6705506;Amel Bouzeghoub|Khedija Arour|Taoufik Yeferny;;0000-0003-4600-8131;;;;;;journals/tlsdkcs/2013-12;;;https://doi.org/10.1007/978-3-642-45315-1_3;;;Trans. Large Scale Data Knowl. Centered Syst.;journals/tlsdkcs/YefernyAB13;2020-12-29;;;;;;54-82;;;;;;LRS: A Novel Learning Routing Scheme for Query Routing on Unstructured P2P Systems.;;;db/journals/tlsdkcs/tlsdkcs12.html#YefernyAB13;12;2013
6705507;Hamamache Kheddouci|Jacques M. Bahi|Mohammed Haddad 0001|Mourad Hakem;;;;;;;;journals/tlsdkcs/2013-9;;;https://doi.org/10.1007/978-3-642-40069-8_2;;;Trans. Large Scale Data Knowl. Centered Syst.;journals/tlsdkcs/BahiHHK13;2020-05-19;;;;;;28-41;;;;;;Self-stabilizing Consensus Average Algorithm in Distributed Sensor Networks.;;;db/journals/tlsdkcs/tlsdkcs9.html#BahiHHK13;9;2013
6705508;Florent Masseglia|Lamia Djebour|Reza Akbarinia;;;;;;;;;;;https://doi.org/10.1007/978-3-662-66863-4_2;;;Trans. Large Scale Data Knowl. Centered Syst.;journals/tlsdkcs/DjebourAM22;2023-03-06;;;;;;34-65;;;;;;Variable-Size Segmentation for Time Series Representation.;;;db/journals/tlsdkcs/tlsdkcs53.html#DjebourAM22;53;2023
6705509;Alfio Ferrara|Devis Bianchini|Elisa Quintarelli|Letizia Tanca|Silvana Castano|Valeria De Antonellis;;0000-0001-6092-6831|0000-0002-3826-2407|0000-0002-4991-4984;;;;;;journals/tlsdkcs/2014-13;;;https://doi.org/10.1007/978-3-642-54426-2_5;;;Trans. Large Scale Data Knowl. Centered Syst.;journals/tlsdkcs/BianchiniCAFQT14;2020-05-19;;;;;;123-157;;;;;;RUBIK: Proactive, Entity-Centric and Personalized Situational Web Application Design.;;;db/journals/tlsdkcs/tlsdkcs13.html#BianchiniCAFQT14;13;2014
6705510;Dominik P. H. Kalisch|Michael Angelo|Reza Ghorbani|Shawyun Sariri|Volker Schwarzer;;;;;;;;journals/tlsdkcs/2016-27;;;https://doi.org/10.1007/978-3-662-53416-8_4;;;Trans. Large Scale Data Knowl. Centered Syst.;journals/tlsdkcs/SaririSKAG16;2020-03-02;;;;;;48-63;;;;;;Real-Time Data Collection and Processing of Utility Customer's Power Usage for Improved Demand Response Control.;;;db/journals/tlsdkcs/tlsdkcs27.html#SaririSKAG16;27;2016
6705511;Esther Pacitti|Fábio Porto 0001|Miguel Liroz-Gistau|Patrick Valduriez|Reza Akbarinia;;;;;;;;journals/tlsdkcs/2013-12;;;https://doi.org/10.1007/978-3-642-45315-1_5;;;Trans. Large Scale Data Knowl. Centered Syst.;journals/tlsdkcs/Liroz-GistauAPPV13;2022-03-04;;;;;;105-128;;;;;;Dynamic Workload-Based Partitioning Algorithms for Continuously Growing Databases.;;;db/journals/tlsdkcs/tlsdkcs12.html#Liroz-GistauAPPV13;12;2013
6705512;Anirban Mondal|P. Krishna Reddy|P. Revanth Rathan;;;;;;;;;;;https://doi.org/10.1007/978-3-662-66146-8_6;;;Trans. Large Scale Data Knowl. Centered Syst.;journals/tlsdkcs/RathanRM22;2022-10-04;;;;;;127-147;;;;;;A Pattern Mining Framework for Improving Billboard Advertising Revenue.;;;db/journals/tlsdkcs/tlsdkcs52.html#RathanRM22;52;2022
6705514;Kais Haddadin|Tobias Lauer;;;;;;;;journals/tlsdkcs/2010-2;;;https://doi.org/10.1007/978-3-642-16175-9_3;;;Trans. Large Scale Data Knowl. Centered Syst.;journals/tlsdkcs/HaddadinL10;2020-05-19;;;;;;73-102;;;;;;Efficient Online Aggregates in Dense-Region-Based Data Cube Representations.;;;db/journals/tlsdkcs/tlsdkcs2.html#HaddadinL10;2;2010
6705516;Fatimah Binta Abdullahi|Frans Coenen|Russell Martin;;;;;;;;journals/tlsdkcs/2016-26;;;https://doi.org/10.1007/978-3-662-49784-5_1;;;Trans. Large Scale Data Knowl. Centered Syst.;journals/tlsdkcs/AbdullahiCM16;2020-03-02;;;;;;1-31;;;;;;Banded Pattern Mining Algorithms in Multi-dimensional Zero-One Data.;;;db/journals/tlsdkcs/tlsdkcs26.html#AbdullahiCM16;26;2016
6705517;Leif Azzopardi|Richard Bache;;;;;;;;journals/tlsdkcs/2010-2;;;https://doi.org/10.1007/978-3-642-16175-9_4;;;Trans. Large Scale Data Knowl. Centered Syst.;journals/tlsdkcs/BacheA10;2020-05-19;;;;;;103-121;;;;;;Improving Access to Large Patent Corpora.;;;db/journals/tlsdkcs/tlsdkcs2.html#BacheA10;2;2010
6705518;Haitang Feng|Mohand-Said Hacid|Nicolas Lumineau|Richard Domps;;;;;;;;journals/tlsdkcs/2013-12;;;https://doi.org/10.1007/978-3-642-45315-1_2;;;Trans. Large Scale Data Knowl. Centered Syst.;journals/tlsdkcs/FengLHD13;2020-05-19;;;;;;27-53;;;;;;Update Management in Decision Support Systems.;;;db/journals/tlsdkcs/tlsdkcs12.html#FengLHD13;12;2013
6705519;Jinho Kim|Suan Lee|Wookey Lee|Yang-Sae Moon;;0000-0002-3047-1167;;;;;;journals/tlsdkcs/2015-21;;;https://doi.org/10.1007/978-3-662-47804-2_1;;;Trans. Large Scale Data Knowl. Centered Syst.;journals/tlsdkcs/LeeKML15;2023-03-21;;;;;;1-19;;;;;;Efficient Level-Based Top-Down Data Cube Computation Using MapReduce.;;;db/journals/tlsdkcs/tlsdkcs21.html#LeeKML15;21;2015
6705520;Nam Thoai|Nguyen Quang-Hung|Nguyen Thanh Son 0002;;;;;;;;journals/tlsdkcs/2017-31;;;https://doi.org/10.1007/978-3-662-54173-9_6;;;Trans. Large Scale Data Knowl. Centered Syst.;journals/tlsdkcs/Quang-HungST16;2020-03-02;;;;;;124-145;;;;;;Energy-Saving Virtual Machine Scheduling in Cloud Computing with Fixed Interval Constraints.;;;db/journals/tlsdkcs/tlsdkcs31.html#Quang-HungST16;31;2017
6705521;George Feuerlicht|Haitham Yaish|Madhu Goyal;;0000-0003-2853-9393;;;;;;journals/tlsdkcs/2015-20;;;https://doi.org/10.1007/978-3-662-46703-9_1;;;Trans. Large Scale Data Knowl. Centered Syst.;journals/tlsdkcs/YaishGF15;2020-10-26;;;;;;1-33;;;;;;A Proxy Service for Multi-tenant Elastic Extension Tables.;;;db/journals/tlsdkcs/tlsdkcs20.html#YaishGF15;20;2015
6705522;Leonardo Querzoni|Nicoló Rivetti|Yann Busnel;;0000-0001-6908-719X|0000-0002-8711-4216;;;;;;journals/tlsdkcs/2020-46;;;https://doi.org/10.1007/978-3-662-62386-2_5;;;Trans. Large Scale Data Knowl. Centered Syst.;journals/tlsdkcs/RivettiBQ20;2021-01-21;;;;;;121-153;;;;;;Load-Aware Shedding in Stream Processing Systems.;;;db/journals/tlsdkcs/tlsdkcs46.html#RivettiBQ20;46;2020
